kind,name,cat,t_start_ms,t_end_ms,dur_ms
span,wsm.wait_group_ready,wsm,105056.538883,105056.541929,0.003046
span,wsm.wait_group_ready,wsm,105108.689214,105108.694687,0.005473
span,wsm.wait_group_ready,wsm,105349.509216,105349.51247,0.003254
span,wsm.wait_group_ready,wsm,105402.200559,105402.206351,0.005792
span,wsm.wait_group_ready,wsm,105646.993559,105646.996997,0.003438
span,wsm.wait_group_ready,wsm,105695.732545,105695.737405,0.00486
span,wsm.wait_group_ready,wsm,105939.244684,105939.248161,0.003477
span,wsm.wait_group_ready,wsm,105987.810677,105987.814787,0.00411
span,wsm.wait_group_ready,wsm,106231.458501,106231.461627,0.003126
span,wsm.wait_group_ready,wsm,106278.74861,106278.753306,0.004696
span,wsm.wait_group_ready,wsm,106525.718536,106525.721657,0.003121
span,wsm.wait_group_ready,wsm,106570.163906,106570.167571,0.003665
span,wsm.wait_group_ready,wsm,106823.623664,106823.626607,0.002943
span,wsm.wait_group_ready,wsm,106831.48938,106831.493037,0.003657
span,wsm.wait_group_ready,wsm,107111.50953,107111.512991,0.003461
span,wsm.wait_group_ready,wsm,107140.144527,107140.148759,0.004232
span,wsm.wait_group_ready,wsm,107401.220508,107401.223987,0.003479
span,wsm.wait_group_ready,wsm,107441.933839,107441.940987,0.007148
span,wsm.wait_group_ready,wsm,107679.07366,107679.076708,0.003048
span,wsm.wait_group_ready,wsm,107697.620099,107697.624388,0.004289
span,wsm.wait_group_ready,wsm,107927.467028,107927.47023,0.003202
span,wsm.wait_group_ready,wsm,108277.896329,108277.902508,0.006179
span,wsm.wait_group_ready,wsm,109026.249514,109026.254503,0.004989
span,wsm.wait_group_ready,wsm,109988.672818,109988.678451,0.005633
span,wsm.wait_group_ready,wsm,110352.007814,110352.013107,0.005293
span,wsm.wait_group_ready,wsm,111309.48422,111309.490956,0.006736
span,wsm.wait_group_ready,wsm,111364.742435,111364.746195,0.00376
span,wsm.wait_group_ready,wsm,112323.409716,112323.41659,0.006874
span,wsm.wait_group_ready,wsm,112365.106429,112365.111347,0.004918
span,wsm.wait_group_ready,wsm,112418.701174,112418.707211,0.006037
span,wsm.wait_group_ready,wsm,112468.650871,112468.653761,0.00289
span,wsm.wait_group_ready,wsm,112518.218902,112518.225555,0.006653
span,wsm.wait_group_ready,wsm,112853.474309,112853.477555,0.003246
span,wsm.wait_group_ready,wsm,112896.249801,112896.254811,0.00501
span,wsm.wait_group_ready,wsm,112951.266476,112951.26985,0.003374
span,wsm.wait_group_ready,wsm,113008.308748,113008.316244,0.007496
span,wsm.wait_group_ready,wsm,113306.049995,113306.053012,0.003017
span,wsm.wait_group_ready,wsm,113352.275942,113352.283413,0.007471
span,wsm.wait_group_ready,wsm,113686.389259,113686.392373,0.003114
span,wsm.wait_group_ready,wsm,113740.611671,113740.618477,0.006806
span,wsm.wait_group_ready,wsm,114079.511445,114079.514976,0.003531
span,wsm.wait_group_ready,wsm,114133.682331,114133.691399,0.009068
span,wsm.wait_group_ready,wsm,114475.641638,114475.644792,0.003154
